FY,SIC,EMPLOYEES,PRODUCTS,PRODHOURS,E2_plant_cost,E2_plant_usage,E2 in joule,kWh,KW,MW,Category
2018.0,3061.0,120.0,Molded Rubber Goods,6000.0,3378.0,423.0,446000000000.0,123969.0627,20.66151045,0.02066151,Chemicals Dryer
2018.0,3061.0,21.0,Extruded Rubber Profile,6000.0,2132.0,391.0,413000000000.0,114590.7884,19.09846474,0.019098465,Chemicals Dryer
2001.0,3084.0,45.0,Corrugated polyethylene tubing,6600.0,2307.0,372.0,392000000000.0,109022.4381,16.51855123,0.016518551,Vehicle Manufacturing Oven
2014.0,2821.0,28.0,Recycled Plastics,8760.0,4138.0,349.0,368000000000.0,102281.8035,11.67600496,0.011676005,Chemicals Dryer
1991.0,3291.0,83.0,ABRASIVE PRODUCTS,2800.0,1540.0,326.0,344000000000.0,95541.16888,34.12184603,0.034121846,Chemicals Dryer
2004.0,2752.0,193.0,Pneumatic cylinder parts,6000.0,2841.0,265.0,280000000000.0,77663.8336,12.94397227,0.012943972,Vehicle Manufacturing Oven
1982.0,3714.0,300.0,AUTOMOTIVE PRESSURE SWITCHES,4160.0,1011.0,231.0,244000000000.0,67699.41721,16.27389837,0.016273898,Vehicle Manufacturing Oven
1989.0,3544.0,75.0,VACUUM DEPOSITION MACHINES,6000.0,853.0,181.0,191000000000.0,53045.8637,8.840977284,0.008840977,Chemicals Dryer
2003.0,3089.0,130.0,injection molded automotive parts,5760.0,253.0,22.0,23211228758.0,6447.563544,1.119368671,0.001119369,Vehicle Manufacturing Oven
2000.0,3089.0,330.0,plastic injection molded food containers,8400.0,,,0.0,0.0,0,0,F&D Boiler
1990.0,3432.0,230.0,ZINC CASTINGS,6000.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
2008.0,3341.0,210.0,Aluminum Recycling,8736.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
1982.0,3724.0,207.0,AIRCRAFT ENGINE PARTS,2340.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
1992.0,3442.0,200.0,STEEL DOORS,8300.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
2002.0,3469.0,200.0,Metal stampings,4500.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
2001.0,3089.0,195.0,Injection molded thermoplastics,5760.0,,,0.0,0.0,0,0,Chemicals Dryer
2020.0,3061.0,192.0,Rubber Product,7344.0,,,0.0,0.0,0,0,Chemicals Dryer
1984.0,3086.0,178.0,FOAM FOOD CONTAINERS,8400.0,,,0.0,0.0,0,0,F&D Boiler
1985.0,3544.0,160.0,ENGINE MANIFOLDS,6000.0,,,0.0,0.0,0,0,Chemicals Dryer
2000.0,3089.0,160.0,Polymer pellets for injection molding,6864.0,,,0.0,0.0,0,0,Chemicals Dryer
1986.0,3084.0,156.0,PLASTIC PIPE & PIPE FITTINGS,8544.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
1990.0,3728.0,151.0,PARTS FOR AIRCRAFT,6000.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
2000.0,3365.0,150.0,Aluminum sand and permanent mold castings,4000.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
2004.0,3316.0,143.0,Flat-rolled steel,4860.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
2000.0,3321.0,120.0,"Gray, Ductile, Alloy, Steel & Iron Casting",6240.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
1985.0,3443.0,110.0,AIR CYLINDERS & VALVES,4300.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
1992.0,3851.0,92.0,EYEGLASSES,2000.0,,,0.0,0.0,0,0,Glass Furnace
1988.0,3465.0,90.0,METAL STAMPINGS,4250.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
1988.0,3465.0,90.0,METAL STAMPINGS,4250.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
2000.0,2899.0,77.0,rubber chemicals,8736.0,,,0.0,0.0,0,0,Chemicals Dryer
2009.0,3087.0,75.0,Plastic Color Concentrate,6000.0,,,0.0,0.0,0,0,Chemicals Dryer
1981.0,2952.0,50.0,INDUSTRIAL MAINTANENCE PRODUCTS,2032.0,,,0.0,0.0,0,0,Chemicals Dryer
2007.0,2821.0,50.0,Resin and Latex,8400.0,,,0.0,0.0,0,0,Chemicals Dryer
1997.0,2032.0,45.0,"jellies, sauces, vinaigrettes, & mustard",3300.0,,,0.0,0.0,0,0,F&D Boiler
1988.0,3082.0,40.0,VACUUM FORMED PLASTICS,2400.0,,,0.0,0.0,0,0,Chemicals Dryer
1996.0,3441.0,40.0,"Fabricated structural steel, industrial welding",2900.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
1987.0,3363.0,33.0,ALUMINUM CASTINGS,2500.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
1987.0,3363.0,33.0,ALUMINUM CASTINGS,2500.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
1987.0,3363.0,33.0,ALUMINUM CASTINGS,2500.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
2000.0,3699.0,30.0,"Ultrasonic machining of glass and ceramics, metalworking",6120.0,,,0.0,0.0,0,0,Glass Furnace
2011.0,3444.0,30.0,Custom steel fabrication and boiler manufacturer,2500.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
1988.0,3011.0,20.0,RETREADED TRUCK TIRES,2205.0,,,0.0,0.0,0,0,Vehicle Manufacturing Oven
1982.0,3273.0,3.0,BITUMINOUS CONCRETE,1000.0,,,0.0,0.0,0,0,Chemicals Dryer
